INDEX, TIME, CORRECT_WORDS, NUM_ALL_WORDS, NUM_DISTRACTIONS, NUM_KEYS_PRESSED, NUM_MONKEYS, MIN_MONKEY_SPEED, MAX_MONKEY_SPEED, AVE_MONKEY_SPEED, NUM_SERVICE, MIN_SERVICE_TIME, MAX_SERVICE_TIME, AVE_SERVICE_TIME, NUM_REPAIRS, MIN_REPAIR_TIME, MAX_REPAIR_TIME, AVE_REPAIR_TIME 
21, 671458044.725484, BOFFO, 3092, 60388, 15456, 86161, 0.0014944320926417731, 1168.514164706201, 206.24990749486886, 15456, 2.4404177100296636e-05, 10.050729290082481, 0.9854927184610952, 10317, 0.0008709262469296746, 315.4298326708516, 0.0 
22, 54526309.75823857, APPLE, 261, 4863, 1301, 7023, 0.03029992323722297, 1105.8666586408797, 204.4815423089547, 1301, 0.0016316720582411498, 7.023455676693937, 0.9981786393335647, 859, 0.031125269572859517, 235.21534931071434, 0.0 
23, 432299617.41656506, OFFEN, 2003, 38606, 10011, 55315, 0.009931057987216718, 1083.6541022525485, 206.09500023873142, 10011, 2.4414927842220837e-05, 9.35839360714433, 1.0097822371585694, 6698, 0.007922370288666922, 288.62591416787245, 0.0 
24, 1958891071.9806967, OFFAL, 9053, 176029, 45261, 251740, 1.7372960883221822e-06, 1243.242670595138, 205.87150627484166, 45261, 4.141459631400226e-05, 11.418397722692827, 1.0052840868484205, 30450, 0.000692321093787263, 414.9094774524242, 0.0 
25, 783106156.5928085, OFFEN, 3619, 70468, 18091, 100714, 0.008071738777857718, 1186.4510847097756, 205.98930517608153, 18091, 1.8905015400427237e-05, 9.254105652433788, 0.9998078333661642, 12155, 0.00047493031224152764, 304.0962928971319, 0.0 
26, 245983468.4405737, OFFED, 1132, 21873, 5656, 31396, 0.0019411287373216624, 1098.8672646317557, 206.13550404660134, 5656, 0.00024694548371038716, 9.389838840599595, 1.000899582819691, 3867, 0.009942935760693728, 310.01951154644996, 0.0 
27, 1842247434.586812, BLOOD, 8529, 165536, 42641, 236693, 0.007224576166862562, 1203.2304934098436, 205.97834279261855, 42641, 7.91102244221733e-06, 9.156958257985089, 0.9981351067273617, 28516, 0.0014547411779980974, 309.69949103547424, 0.0 
28, 1170091307.267512, OFFEN, 5407, 105252, 27031, 150366, 0.0038666737986758903, 1123.5300628099458, 205.91637069083902, 27031, 3.960262074534921e-08, 10.390857890756326, 1.000160056546893, 18083, 0.0012327992111344503, 326.9856619424699, 0.0 
29, 222135593.14735553, ABLED, 1031, 20077, 5151, 28648, 0.0017162200305875785, 1062.4423440478595, 205.57502957904094, 5151, 6.249919103131269e-05, 7.780128403890072, 1.010429780927169, 3420, 0.0023251668410883136, 276.9212173671083, 0.0 
30, 4969622873.995735, PANEL, 22994, 447562, 114966, 639431, 4.520502358218437e-05, 1244.4920552834567, 205.83132334510947, 114966, 9.498011183264104e-06, 14.907211542953853, 0.9951939045516238, 76903, 0.0002208387979896206, 354.7701850544225, 0.0 
31, 1504772068.731847, DOLED, 6924, 135077, 34616, 193001, 0.0008964267299091944, 1271.492250454084, 206.63999940827455, 34616, 4.13425163809751e-06, 10.806622109429933, 1.007265848882753, 23308, 0.00013484243847173443, 305.5701828004004, 0.0 
32, 7026187737.819609, FLOOD, 32479, 631973, 162391, 902610, 0.0002975091846764144, 1248.0984211958387, 206.03151950038418, 162391, 9.830442527518026e-06, 11.6884678257391, 0.9979097027742161, 108246, 0.0009620024434101079, 370.4292212352153, 0.0 
33, 828381151.7208953, CALLA, 3838, 74193, 19186, 106122, 0.008228170686109593, 1098.394596543043, 206.02843085512166, 19186, 3.494828617918444e-05, 9.229500630442192, 1.0105835822501696, 12743, 0.0015444396735305376, 300.8122598502138, 0.0 
34, 1998173596.4792204, OFFAL, 9278, 179491, 46386, 256780, 0.0011321098296974696, 1255.8365613713036, 205.93038776983175, 46386, 2.1532515434738053e-05, 10.802648209701523, 0.9956601193989126, 30903, 0.001551104493843117, 324.9103168909884, 0.0 
35, 1217900051.5367439, BOFFO, 5674, 110056, 28366, 157139, 0.0006101123072994596, 1206.4350684601798, 205.24180388608679, 28366, 8.16658388477182e-05, 12.060511782210032, 1.0068679801775202, 18717, 0.0003165346584074917, 267.98511077729836, 0.0 
36, 1109963448.688132, POLED, 5127, 100210, 25631, 142956, 0.0008002875024715195, 1258.1725339960758, 206.1017332573544, 25631, 1.1363365933213196e-05, 12.05597122379397, 0.9894109125388684, 17115, 0.002075675240787678, 244.55141925392095, 0.0 
37, 1334295908.1723874, PLEAD, 6150, 119902, 30746, 171207, 0.0006849098255159447, 1255.3441111028678, 206.1929986143748, 30746, 4.9536915528357585e-06, 12.677706682371092, 0.9938490538791872, 20559, 0.0031589105677944014, 274.2019950251827, 0.0 
38, 679946413.4403924, OFFED, 3135, 61500, 15671, 87604, 0.007479385951306483, 1193.4904914989647, 205.74496716147817, 15671, 7.131080167038988e-05, 9.564448994079031, 1.0033464585477, 10433, 0.0014235751595343884, 260.9413881206613, 0.0 
39, 743120330.5026033, OFFEN, 3438, 66457, 17186, 95123, 0.0038221470697621385, 1135.6682790516468, 206.0944160782664, 17186, 2.6627188870827284e-05, 10.725833032734739, 1.0046237973426382, 11480, 0.0031548540522605382, 285.93787476731984, 0.0 
40, 676733931.687134, POOCH, 3118, 61468, 15586, 87413, 0.002353377896724851, 1191.8699914519805, 205.4836466860174, 15586, 2.3609260234499564e-06, 9.240521722888802, 1.0072647035221531, 10359, 0.0008253223286285963, 270.8082394025899, 0.0 
41, 754180920.6174129, FADED, 3486, 67502, 17426, 96555, 0.01291077657773343, 1202.5367901761522, 206.497426772579, 17426, 1.9661745761318795e-05, 9.733652764549134, 0.9879510328865022, 11627, 0.002218898116485617, 320.0060024216885, 0.0 
42, 684898423.9059457, DOLED, 3196, 61941, 15976, 88497, 0.002368860666322803, 1143.1969595710257, 205.15687957024574, 15976, 0.000148273421666844, 10.41393847280473, 0.9983429785484668, 10580, 0.002684532606967382, 248.26583315627883, 0.0 
43, 132716495.62576576, HOLON, 620, 12020, 3096, 17177, 0.014912738333009656, 1227.303715880127, 204.13225249769948, 3096, 0.0004953043088912519, 8.667003118561903, 0.9816705428899289, 2061, 0.011594182581037173, 238.9273737880468, 0.0 
44, 1336892560.259985, OFFED, 6121, 120778, 30601, 172130, 0.0002115778847340266, 1128.993750193613, 205.78604616324532, 30601, 9.697686626500913e-05, 10.277005797398074, 1.0045226863439196, 20751, 0.0019519239765542625, 337.6895687957437, 0.0 
45, 83140103.21216573, BOFFO, 388, 7371, 1936, 10592, 0.09784481445603177, 924.6675970378559, 207.43940485565355, 1936, 0.00021109634408287596, 8.605301671964806, 0.9975805292345317, 1285, 0.02067767262727186, 182.74652590534123, 0.0 
46, 62050345.841102615, PHONE, 288, 5589, 1436, 7957, 0.07984711169600445, 1011.3158197001925, 206.8236730370082, 1436, 6.804791773941294e-05, 7.2518116802874735, 0.9911857373760257, 932, 0.05872921642174059, 274.84360807608005, 0.0 
47, 2805224005.290691, FECAL, 13104, 251001, 65516, 359849, 0.0019431420378879238, 1298.347851461822, 206.00187882595884, 65516, 1.8318024884365994e-05, 12.872871691225939, 1.0041442908445493, 43332, 0.00040735811626927375, 349.26162609782705, 0.0 
48, 845577821.7226217, OFFAL, 3935, 75997, 19671, 108565, 0.008159896370614206, 1125.4679687072585, 206.1967979479307, 19671, 0.00023650377228550578, 10.217756858275976, 1.0018111657731683, 12897, 0.001516822827818874, 304.3439340722663, 0.0 
49, 2223880258.3587136, FAZED, 10332, 201688, 51656, 287469, 0.00021776136480156083, 1198.1334477848168, 205.4142841293512, 51656, 5.139811654678273e-05, 9.49241254207412, 1.0072714775914828, 34125, 0.00010861596311112762, 304.5105960411656, 0.0 
50, 938929653.8854387, OFFED, 4368, 84567, 21836, 120831, 0.0005926712521500122, 1083.1445335879214, 205.73473395155426, 21836, 1.2728247331265587e-05, 8.802960026857628, 1.0002547865177922, 14428, 0.0015034566227935863, 315.09522126631924, 0.0 
